1,1,890.71,276.69,113.93,253.75,0.89,-1,-1,-1
1,2,385.80,297.41,67.32,181.25,0.85,-1,-1,-1
1,3,292.59,300.00,77.68,186.43,0.85,-1,-1,-1
1,4,955.44,289.64,108.75,227.86,0.85,-1,-1,-1
1,5,491.96,310.35,20.71,72.50,0.76,-1,-1,-1
1,6,680.98,292.23,25.89,67.32,0.71,-1,-1,-1
1,7,841.51,289.64,25.89,72.50,0.71,-1,-1,-1
1,8,458.30,323.30,36.25,88.04,0.71,-1,-1,-1
1,9,357.32,300.00,31.07,72.50,0.64,-1,-1,-1
1,10,725.00,302.59,31.07,98.39,0.57,-1,-1,-1
1,11,864.82,292.23,31.07,77.68,0.57,-1,-1,-1
1,12,624.01,297.41,25.89,56.96,0.50,-1,-1,-1
1,13,1222.13,294.82,51.79,145.00,0.50,-1,-1,-1
1,14,546.34,323.30,15.54,46.61,0.42,-1,-1,-1
1,15,429.82,310.35,31.07,124.28,0.42,-1,-1,-1
1,16,471.25,305.17,20.71,72.50,0.23,-1,-1,-1
1,17,652.50,302.59,20.71,46.61,0.23,-1,-1,-1
1,18,673.21,297.41,10.36,56.96,0.23,-1,-1,-1
1,19,334.02,305.17,36.25,155.36,0.23,-1,-1,-1
1,20,776.78,289.64,20.71,62.14,0.23,-1,-1,-1
1,21,608.48,297.41,46.61,98.39,0.23,-1,-1,-1
2,1,894.01,276.93,114.29,254.56,0.89,-1,-1,-1
2,2,386.17,297.31,67.43,181.54,0.85,-1,-1,-1
2,3,292.60,299.94,77.93,187.03,0.85,-1,-1,-1
2,4,958.98,290.47,108.73,227.81,0.85,-1,-1,-1
2,6,681.01,292.12,25.91,67.37,0.71,-1,-1,-1
2,8,458.69,323.22,36.37,88.33,0.71,-1,-1,-1
2,9,357.30,299.71,31.35,73.16,0.64,-1,-1,-1
2,10,725.09,302.55,31.10,98.48,0.57,-1,-1,-1
2,11,864.94,292.26,31.07,77.66,0.57,-1,-1,-1
2,13,1222.37,294.84,51.80,145.03,0.50,-1,-1,-1
2,15,430.39,310.37,31.10,124.40,0.42,-1,-1,-1
2,19,334.16,305.04,36.44,156.19,0.23,-1,-1,-1
2,21,608.56,297.47,46.60,98.37,0.23,-1,-1,-1
3,1,897.90,277.05,114.61,255.28,0.89,-1,-1,-1
3,2,386.33,297.17,67.55,181.86,0.85,-1,-1,-1
3,3,292.51,299.81,78.23,187.76,0.85,-1,-1,-1
3,4,962.51,290.52,109.19,228.77,0.85,-1,-1,-1
3,6,681.05,292.08,25.91,67.38,0.71,-1,-1,-1
3,8,458.86,323.16,36.49,88.63,0.71,-1,-1,-1
3,9,357.38,299.54,31.40,73.27,0.64,-1,-1,-1
3,10,725.18,302.61,31.09,98.44,0.57,-1,-1,-1
3,11,865.01,292.23,31.08,77.70,0.57,-1,-1,-1
3,13,1222.50,294.82,51.83,145.14,0.50,-1,-1,-1
3,15,430.76,310.34,31.14,124.57,0.42,-1,-1,-1
3,19,334.23,304.63,36.78,157.63,0.23,-1,-1,-1
3,21,608.69,297.50,46.55,98.28,0.23,-1,-1,-1
4,1,902.04,276.80,115.32,256.84,0.89,-1,-1,-1
4,2,386.41,296.95,67.73,182.35,0.85,-1,-1,-1
4,3,292.48,299.71,78.47,188.34,0.85,-1,-1,-1
4,4,966.18,287.53,110.53,231.59,0.85,-1,-1,-1
4,6,681.09,291.99,25.93,67.42,0.71,-1,-1,-1
4,8,458.96,323.03,36.66,89.04,0.71,-1,-1,-1
4,9,357.42,299.38,31.48,73.44,0.64,-1,-1,-1
4,10,725.28,302.68,31.06,98.36,0.57,-1,-1,-1
