1,1,1128.92,261.16,113.93,233.03,0.89,-1,-1,-1
1,2,170.89,307.76,72.50,170.89,0.82,-1,-1,-1
2,1,1126.70,260.89,114.58,234.38,0.89,-1,-1,-1
2,2,171.81,307.95,72.40,170.65,0.82,-1,-1,-1
3,1,1125.39,260.96,115.15,235.53,0.89,-1,-1,-1
3,2,172.30,308.00,72.43,170.72,0.82,-1,-1,-1
4,1,1120.07,261.15,114.31,233.81,0.82,-1,-1,-1
4,2,171.27,307.77,72.41,170.91,0.82,-1,-1,-1
5,1,1118.33,261.42,115.05,235.33,0.82,-1,-1,-1
5,2,171.95,307.42,72.72,171.65,0.82,-1,-1,-1
6,1,1117.52,261.86,114.89,235.01,0.82,-1,-1,-1
6,2,172.40,307.10,72.95,172.20,0.82,-1,-1,-1
7,1,1121.69,261.48,113.70,232.87,0.85,-1,-1,-1
7,2,175.04,307.56,72.41,171.26,0.76,-1,-1,-1
7,3,7.41,159.66,84.60,448.46,0.89,-1,-1,-1
8,1,1121.23,262.03,113.59,232.65,0.85,-1,-1,-1
8,2,175.50,307.52,72.42,171.28,0.76,-1,-1,-1
8,3,9.17,159.31,84.63,448.60,0.89,-1,-1,-1
9,1,1120.44,262.31,113.99,233.46,0.85,-1,-1,-1
9,2,175.92,307.35,72.56,171.61,0.76,-1,-1,-1
9,3,10.71,159.12,84.64,448.65,0.89,-1,-1,-1
10,1,1122.78,265.17,113.50,232.84,0.85,-1,-1,-1
10,2,183.95,304.00,71.80,171.13,0.82,-1,-1,-1
10,3,13.01,158.07,85.45,449.97,0.89,-1,-1,-1
11,1,1122.19,265.11,113.78,233.40,0.85,-1,-1,-1
11,2,184.43,304.12,71.67,170.83,0.82,-1,-1,-1
11,3,14.90,158.24,85.31,449.25,0.89,-1,-1,-1
12,1,1121.75,264.58,114.14,234.14,0.85,-1,-1,-1
12,2,184.89,304.23,71.58,170.60,0.82,-1,-1,-1
12,3,16.80,158.21,85.24,448.88,0.89,-1,-1,-1
13,1,1114.74,258.94,116.73,240.33,0.89,-1,-1,-1
13,2,188.26,307.96,69.67,167.34,0.71,-1,-1,-1
13,3,18.45,155.60,87.16,454.18,0.89,-1,-1,-1
14,1,1114.12,257.86,117.69,242.29,0.89,-1,-1,-1
14,2,188.81,307.70,69.85,167.77,0.71,-1,-1,-1
14,3,19.83,155.20,87.23,454.54,0.89,-1,-1,-1
15,1,1113.13,256.67,118.54,244.04,0.89,-1,-1,-1
15,2,189.29,307.27,70.11,168.42,0.71,-1,-1,-1
15,3,23.28,153.98,87.25,454.63,0.89,-1,-1,-1
16,1,1108.34,256.27,117.61,243.60,0.82,-1,-1,-1
16,2,192.73,304.29,69.94,169.64,0.64,-1,-1,-1
16,3,26.77,158.12,90.24,462.74,0.91,-1,-1,-1
16,4,1235.62,230.60,45.52,227.86,0.76,-1,-1,-1
17,1,1107.06,255.29,118.52,245.49,0.82,-1,-1,-1
