1,1,386.28,294.21,62.64,177.48,0.8442,-1,-1,-1
1,2,890.02,278.55,109.62,240.12,0.8442,-1,-1,-1
1,3,965.71,294.21,104.40,219.24,0.7912,-1,-1,-1
1,4,310.59,296.82,57.42,182.70,0.6647,-1,-1,-1
1,5,485.47,304.65,20.88,73.08,0.5832,-1,-1,-1
1,6,832.60,286.38,26.10,78.30,0.5016,-1,-1,-1
1,7,461.98,296.82,26.10,109.62,0.4160,-1,-1,-1
1,8,613.36,286.38,36.54,99.18,0.3344,-1,-1,-1
1,9,715.15,302.04,41.76,88.74,0.3344,-1,-1,-1
1,10,2.61,221.13,36.54,31.32,0.2651,-1,-1,-1
1,11,866.53,283.77,31.32,83.52,0.2651,-1,-1,-1
1,12,435.88,299.43,46.98,125.28,0.2080,-1,-1,-1
2,1,386.60,294.18,62.67,177.56,0.8442,-1,-1,-1
2,2,893.32,278.80,109.96,240.86,0.8442,-1,-1,-1
2,3,969.54,295.32,104.25,218.92,0.7912,-1,-1,-1
2,4,310.69,296.73,57.64,183.39,0.6647,-1,-1,-1
2,6,832.71,286.36,26.13,78.38,0.5016,-1,-1,-1
2,7,462.39,296.63,26.17,109.93,0.4160,-1,-1,-1
2,8,613.44,286.43,36.54,99.17,0.3344,-1,-1,-1
2,9,715.25,302.05,41.78,88.77,0.3344,-1,-1,-1
2,11,867.00,282.63,32.26,86.03,0.2651,-1,-1,-1
2,12,436.34,299.28,47.11,125.62,0.2080,-1,-1,-1
3,1,386.75,294.10,62.71,177.67,0.8442,-1,-1,-1
3,2,897.21,278.98,110.23,241.46,0.8442,-1,-1,-1
3,3,973.38,296.11,104.06,218.53,0.7912,-1,-1,-1
3,4,310.63,296.45,58.00,184.54,0.6647,-1,-1,-1
3,6,832.86,286.42,26.08,78.25,0.5016,-1,-1,-1
3,7,462.62,296.52,26.23,110.18,0.4160,-1,-1,-1
3,8,613.55,286.46,36.51,99.10,0.3344,-1,-1,-1
3,9,715.34,302.09,41.77,88.76,0.3344,-1,-1,-1
3,11,867.56,282.36,32.47,86.60,0.2651,-1,-1,-1
3,12,436.60,299.13,47.24,125.98,0.2080,-1,-1,-1
4,1,385.70,292.14,64.06,181.60,0.8442,-1,-1,-1
4,2,905.39,276.59,115.40,252.65,0.8442,-1,-1,-1
4,3,972.30,282.42,111.51,235.41,0.7341,-1,-1,-1
4,4,309.83,294.71,59.11,187.22,0.7341,-1,-1,-1
4,5,485.47,304.65,20.88,73.08,0.5016,-1,-1,-1
4,6,836.69,286.38,26.10,78.30,0.5016,-1,-1,-1
4,7,462.12,296.73,26.14,109.80,0.2651,-1,-1,-1
4,8,613.41,286.39,36.54,99.17,0.3344,-1,-1,-1
4,9,718.35,304.06,43.51,92.77,0.3344,-1,-1,-1
4,10,2.56,221.13,36.64,31.32,0.2080,-1,-1,-1
4,11,867.52,285.45,30.12,80.21,0.3344,-1,-1,-1
4,12,436.78,301.36,45.58,121.44,0.4160,-1,-1,-1
5,1,385.74,292.00,64.16,181.88,0.8442,-1,-1,-1
5,2,908.83,275.96,116.43,254.89,0.8442,-1,-1,-1
5,3,975.43,282.23,112.13,236.73,0.7341,-1,-1,-1
5,4,309.79,294.71,59.28,187.75,0.7341,-1,-1,-1
5,7,462.13,296.48,26.29,110.42,0.2651,-1,-1,-1
5,8,613.37,286.32,36.59,99.30,0.3344,-1,-1,-1
5,9,718.36,304.06,43.49,92.74,0.3344,-1,-1,-1
5,11,867.57,285.45,30.14,80.27,0.3344,-1,-1,-1
5,12,436.87,301.26,45.69,121.74,0.4160,-1,-1,-1
6,1,385.81,291.91,64.24,182.12,0.8442,-1,-1,-1
6,2,911.88,274.94,117.94,258.20,0.8442,-1,-1,-1
6,3,977.71,281.73,113.65,239.92,0.7341,-1,-1,-1
6,4,309.68,294.62,59.56,188.64,0.7341,-1,-1,-1
6,7,462.16,296.35,26.37,110.76,0.2651,-1,-1,-1
6,8,613.27,286.27,36.62,99.39,0.3344,-1,-1,-1
6,9,718.35,304.09,43.50,92.75,0.3344,-1,-1,-1
6,11,867.51,285.47,30.15,80.28,0.3344,-1,-1,-1
6,12,437.00,301.21,45.79,121.99,0.4160,-1,-1,-1
7,1,385.37,291.45,64.51,183.02,0.8442,-1,-1,-1
7,2,909.44,271.66,117.25,257.80,0.8442,-1,-1,-1
7,3,983.70,292.28,107.27,227.72,0.7341,-1,-1,-1
7,4,309.78,295.99,59.03,184.61,0.7912,-1,-1,-1
7,5,485.47,304.65,20.88,73.08,0.5016,-1,-1,-1
7,6,837.31,280.28,27.40,82.36,0.3344,-1,-1,-1
7,7,462.84,296.76,24.39,102.11,0.4160,-1,-1,-1
7,8,613.38,286.35,36.41,99.22,0.3344,-1,-1,-1
7,9,710.16,293.48,47.48,101.66,0.4160,-1,-1,-1
7,10,4.85,227.23,32.06,27.25,0.1183,-1,-1,-1
7,11,865.93,282.53,32.39,86.02,0.2651,-1,-1,-1
7,12,436.87,302.12,45.08,119.96,0.5016,-1,-1,-1
7,14,1226.71,315.09,52.20,114.84,0.2080,-1,-1,-1
7,15,681.19,278.55,26.15,73.08,0.2651,-1,-1,-1
7,16,1265.87,325.53,14.13,104.40,0.2080,-1,-1,-1
8,1,385.20,291.36,64.60,183.27,0.8442,-1,-1,-1
8,2,910.91,270.14,118.90,261.41,0.8442,-1,-1,-1
8,3,985.93,291.02,108.80,230.98,0.7341,-1,-1,-1
8,4,309.52,295.95,59.20,185.16,0.7912,-1,-1,-1
8,7,462.70,296.76,24.39,102.15,0.4160,-1,-1,-1
8,8,613.15,286.33,36.38,99.14,0.3344,-1,-1,-1
8,9,709.92,293.46,47.52,101.74,0.4160,-1,-1,-1
8,11,865.68,282.50,32.41,86.09,0.2651,-1,-1,-1
8,12,436.84,302.18,45.08,119.97,0.5016,-1,-1,-1
8,14,1226.39,315.15,52.15,114.74,0.2080,-1,-1,-1
8,16,1265.47,325.60,14.12,104.32,0.2080,-1,-1,-1
9,1,385.15,291.27,64.68,183.50,0.8442,-1,-1,-1
9,2,912.28,268.67,120.78,265.55,0.8442,-1,-1,-1
9,3,987.61,289.71,111.13,235.90,0.7341,-1,-1,-1
9,4,309.41,295.88,59.37,185.68,0.7912,-1,-1,-1
9,7,462.59,296.71,24.41,102.23,0.4160,-1,-1,-1
9,8,612.95,286.26,36.43,99.28,0.3344,-1,-1,-1
9,9,709.72,293.49,47.53,101.77,0.4160,-1,-1,-1
9,11,865.49,282.38,32.50,86.31,0.2651,-1,-1,-1
9,12,436.80,302.13,45.14,120.14,0.5016,-1,-1,-1
9,14,1226.00,315.15,52.15,114.73,0.2080,-1,-1,-1
9,16,1265.12,325.52,14.15,104.50,0.2080,-1,-1,-1
10,1,385.26,291.25,64.60,183.47,0.8442,-1,-1,-1
10,2,923.15,266.09,119.62,266.41,0.7912,-1,-1,-1
10,3,989.16,282.29,110.94,239.39,0.7341,-1,-1,-1
10,4,307.80,291.03,62.90,194.50,0.7912,-1,-1,-1
10,5,484.92,298.67,21.96,77.07,0.4160,-1,-1,-1
10,6,834.24,284.09,26.56,79.83,0.4160,-1,-1,-1
10,8,613.30,290.00,36.41,99.20,0.2080,-1,-1,-1
10,9,711.88,299.63,45.77,98.17,0.4160,-1,-1,-1
10,10,3.08,222.70,35.60,30.27,0.2080,-1,-1,-1
10,11,865.90,279.62,32.06,84.65,0.3344,-1,-1,-1
10,12,439.87,300.48,46.31,123.26,0.5832,-1,-1,-1
10,14,1226.02,315.10,52.26,114.82,0.2651,-1,-1,-1
10,16,1265.78,325.53,14.14,104.41,0.2080,-1,-1,-1
11,1,385.41,291.24,64.64,183.58,0.8442,-1,-1,-1
11,2,926.04,265.52,121.22,269.98,0.7912,-1,-1,-1
11,3,991.66,282.18,111.76,241.15,0.7341,-1,-1,-1
11,4,307.98,291.01,63.04,194.91,0.7912,-1,-1,-1
11,5,484.85,298.67,22.01,77.21,0.4160,-1,-1,-1
11,8,613.26,290.02,36.40,99.19,0.2080,-1,-1,-1
11,9,711.90,299.63,45.79,98.22,0.4160,-1,-1,-1
11,11,865.89,279.62,32.06,84.65,0.3344,-1,-1,-1
11,12,440.05,300.63,46.29,123.19,0.5832,-1,-1,-1
11,14,1226.02,315.09,52.25,114.79,0.2651,-1,-1,-1
11,16,1265.79,325.55,14.12,104.30,0.2080,-1,-1,-1
12,1,385.50,291.21,64.72,183.79,0.8442,-1,-1,-1
12,2,927.20,264.74,124.77,277.88,0.7912,-1,-1,-1
12,3,994.84,281.33,114.82,247.75,0.7341,-1,-1,-1
12,4,308.05,291.03,63.20,195.43,0.7912,-1,-1,-1
12,5,484.74,298.70,22.02,77.27,0.4160,-1,-1,-1
12,8,613.18,289.98,36.43,99.27,0.2080,-1,-1,-1
12,9,711.85,299.64,45.79,98.21,0.4160,-1,-1,-1
12,11,865.82,279.56,32.08,84.71,0.3344,-1,-1,-1
12,12,440.19,300.77,46.27,123.14,0.5832,-1,-1,-1
12,14,1225.94,315.07,52.27,114.85,0.2651,-1,-1,-1
12,16,1265.68,325.45,14.15,104.53,0.2080,-1,-1,-1
13,1,385.96,289.53,63.38,179.99,0.8442,-1,-1,-1
13,2,945.01,277.66,116.50,263.57,0.6647,-1,-1,-1
13,3,1007.26,287.11,109.49,239.63,0.7341,-1,-1,-1
13,4,311.35,289.16,62.91,191.44,0.7912,-1,-1,-1
13,5,485.19,301.99,21.36,74.93,0.4160,-1,-1,-1
13,6,833.66,287.50,25.05,75.02,0.5016,-1,-1,-1
13,8,609.93,291.44,36.19,99.21,0.3344,-1,-1,-1
13,9,715.76,297.47,46.05,99.67,0.4160,-1,-1,-1
13,10,4.68,227.14,32.40,27.31,0.2080,-1,-1,-1
13,11,865.44,276.74,33.02,87.46,0.3344,-1,-1,-1
13,12,441.09,303.39,46.78,124.52,0.5016,-1,-1,-1
13,14,1225.68,313.16,53.80,118.68,0.2651,-1,-1,-1
13,16,1265.61,323.59,14.63,108.24,0.2651,-1,-1,-1
13,17,921.34,284.81,36.54,83.52,0.3344,-1,-1,-1
14,1,386.31,289.30,63.61,180.64,0.8442,-1,-1,-1
14,2,947.57,277.35,119.99,271.48,0.6647,-1,-1,-1
14,3,1012.09,286.93,112.05,245.23,0.7341,-1,-1,-1
14,4,311.71,289.08,63.13,192.12,0.7912,-1,-1,-1
14,5,485.16,301.95,21.43,75.19,0.4160,-1,-1,-1
14,8,609.98,291.43,36.20,99.25,0.3344,-1,-1,-1
