1,1,1128.92,261.16,113.93,233.03,0.89,-1,-1,-1
1,2,170.89,307.76,72.50,170.89,0.82,-1,-1,-1
1,3,851.87,312.94,56.96,129.46,0.76,-1,-1,-1
1,4,0.00,157.59,75.09,450.53,0.76,-1,-1,-1
2,1,1126.70,260.89,114.58,234.38,0.89,-1,-1,-1
2,2,171.81,307.95,72.40,170.65,0.82,-1,-1,-1
2,3,853.42,312.87,56.96,129.46,0.76,-1,-1,-1
2,4,5.00,157.75,74.94,449.66,0.76,-1,-1,-1
3,1,1125.39,260.96,115.15,235.53,0.89,-1,-1,-1
3,2,172.30,308.00,72.43,170.72,0.82,-1,-1,-1
3,3,854.30,312.65,57.14,129.86,0.76,-1,-1,-1
3,4,8.20,158.16,74.92,449.55,0.76,-1,-1,-1
4,1,1120.07,261.15,114.31,233.81,0.82,-1,-1,-1
4,2,171.27,307.77,72.41,170.91,0.82,-1,-1,-1
4,3,852.57,316.85,56.89,129.52,0.71,-1,-1,-1
4,4,5.51,165.56,73.92,442.43,0.85,-1,-1,-1
5,1,1118.33,261.42,115.05,235.33,0.82,-1,-1,-1
5,2,171.95,307.42,72.72,171.65,0.82,-1,-1,-1
5,3,853.93,316.72,56.92,129.59,0.71,-1,-1,-1
5,4,9.27,163.47,74.17,443.89,0.85,-1,-1,-1
6,1,1117.52,261.86,114.89,235.01,0.82,-1,-1,-1
6,2,172.40,307.10,72.95,172.20,0.82,-1,-1,-1
6,3,854.59,316.58,56.96,129.69,0.71,-1,-1,-1
6,4,11.36,162.29,74.38,445.19,0.85,-1,-1,-1
7,1,1121.69,261.48,113.70,232.87,0.85,-1,-1,-1
7,2,175.04,307.56,72.41,171.26,0.76,-1,-1,-1
7,3,863.85,314.42,56.72,129.47,0.71,-1,-1,-1
7,4,12.58,159.50,75.76,448.63,0.89,-1,-1,-1
7,5,73.59,341.42,59.96,163.64,0.64,-1,-1,-1
8,1,1121.23,262.03,113.59,232.65,0.85,-1,-1,-1
8,2,175.50,307.52,72.42,171.28,0.76,-1,-1,-1
8,3,864.65,314.44,56.69,129.39,0.71,-1,-1,-1
8,4,14.71,159.10,75.79,448.81,0.89,-1,-1,-1
8,5,74.16,341.55,59.85,163.33,0.64,-1,-1,-1
9,1,1120.44,262.31,113.99,233.46,0.85,-1,-1,-1
9,2,175.92,307.35,72.56,171.61,0.76,-1,-1,-1
9,3,865.30,314.48,56.74,129.51,0.71,-1,-1,-1
9,4,16.73,158.94,75.79,448.82,0.89,-1,-1,-1
9,5,74.61,341.78,59.73,163.01,0.64,-1,-1,-1
10,1,1122.78,265.17,113.50,232.84,0.85,-1,-1,-1
10,2,183.95,304.00,71.80,171.13,0.82,-1,-1,-1
10,3,866.49,309.81,59.77,136.78,0.64,-1,-1,-1
10,4,18.14,158.05,77.37,450.08,0.89,-1,-1,-1
10,5,72.87,335.74,61.68,168.90,0.50,-1,-1,-1
